application_id,application_date,loan_amount,interest_rate,annual_income,credit_score,employment_length,dti,num_delinquencies,previous_defaults,home_ownership,purpose,state,defaulted
035ae97d-e591-437e-9db0-3827d295d894,2022-11-06 22:39:17,43040.51,13.36,29465.13,608.0,15,24.61,0,0,RENT,home_improvement,CA,1
416da89d-d7f5-457e-bf34-7cadad086823,2024-09-28 15:17:26,18600.93,21.71,39707.92,643.0,38,12.75,0,0,MORTGAGE,small_business,FL,0
c6e3eb95-72e9-4285-9c84-8e752524aac8,2023-05-28 16:58:03,42474.17,12.41,49182.67,758.0,19,6.24,0,0,RENT,debt_consolidation,OH,0
2d3ec49d-b58d-4482-a77e-91a4a2238739,2022-11-27 03:15:35,38916.14,17.85,23459.26,694.0,38,30.21,1,0,MORTGAGE,home_improvement,CA,0
b13ed6b5-a04c-48e4-be3c-d0963bb7fd50,2024-03-22 03:39:57,63587.76,9.04,35016.39,665.0,33,8.01,1,0,MORTGAGE,car,PA,0
02adae33-0e7e-4d25-bced-a78cfcf1c662,2023-08-04 21:17:48,13749.97,11.83,31783.66,632.0,17,21.51,0,0,MORTGAGE,small_business,TX,0
8104ef18-903f-4953-8e38-a59cbdd9e94b,2022-05-24 18:36:10,17388.99,14.48,28087.87,597.0,36,10.96,1,1,MORTGAGE,credit_card,IL,0
4abe9f1e-253e-4a43-8833-8335676b8ffa,2022-01-22 18:27:45,20408.21,13.59,29147.91,748.0,13,27.01,0,0,MORTGAGE,credit_card,OH,0
1ee3de73-7b6d-41eb-8a12-695566e69fcc,2022-05-14 06:29:48,17646.67,8.93,63323.22,728.0,20,28.1,1,0,OTHER,car,MI,0
b7f44493-ba5e-4573-8f8f-9a5e20d4c08e,2022-06-24 12:49:49,11649.69,8.76,26922.69,761.0,27,22.23,0,0,RENT,major_purchase,CA,0
da055a39-643a-4ec4-8bdc-f6fa8658f5c5,2022-09-03 18:08:29,1000.0,15.95,48204.32,704.0,23,27.97,1,1,OWN,car,PA,0
57cc6ac1-4c3c-4568-9fbe-99f9333e5535,2023-01-14 07:36:19,18479.51,16.77,42501.62,521.0,33,18.06,1,1,MORTGAGE,car,PA,1
b24ff06b-5628-4b30-a651-29c3b36ebaa3,2022-09-17 07:05:33,30540.37,18.05,18061.0,605.0,6,35.87,0,0,RENT,home_improvement,CA,1
4745715d-7b16-4310-830a-2fc17237935a,2024-09-15 21:59:40,17601.67,19.22,47079.11,708.0,19,23.97,0,0,OWN,major_purchase,OH,1
d3076bc3-a5a1-4354-b110-e09f6fb7d22c,2024-11-19 19:49:03,54030.72,12.54,17912.31,658.0,26,10.8,1,0,MORTGAGE,home_improvement,CA,0
5b5ab3fe-b4bd-4d49-8a9e-125edf3fae95,2024-11-30 17:42:33,25200.64,10.76,49714.2,646.0,13,18.56,2,0,RENT,major_purchase,OH,0
c1075df1-f519-4f1f-b2a4-3d360c24d889,2022-06-23 16:13:46,44365.44,17.4,28181.03,614.0,34,16.78,0,0,RENT,major_purchase,NY,0
938a0ec7-8ab6-4b07-97c6-8588ea54dd9b,2023-08-08 17:48:16,28921.31,14.85,36467.75,737.0,12,16.0,1,0,MORTGAGE,small_business,TX,0
a01f8444-3c04-4e74-8a1a-f39ceb18c1d1,2022-04-26 03:28:05,37396.11,8.07,19012.65,707.0,12,4.74,0,0,RENT,car,CA,0
509cc71f-b130-4dc6-b480-f01bcc5cb6e7,2024-02-16 08:13:51,29188.62,7.87,38607.09,710.0,13,21.09,1,0,RENT,small_business,IL,0
5e7de455-471a-40aa-a097-4b0f885e48c0,2022-05-31 18:17:47,45531.77,13.97,57726.71,642.0,27,6.91,2,1,MORTGAGE,debt_consolidation,NY,0
412ec9ca-11ae-43dd-af9f-6554da523e36,2022-11-14 12:55:30,25839.09,11.29,24258.38,691.0,4,0.0,0,0,MORTGAGE,home_improvement,IL,0
62b9a6e5-823d-4c65-b483-1fea8093084a,2022-08-11 04:30:08,32441.81,11.89,26806.95,600.0,5,15.25,0,1,OWN,major_purchase,NC,0
4028c722-ff65-4c78-81b9-51118b6fb2e0,2023-06-11 13:17:04,30494.99,16.29,45583.93,672.0,31,11.95,0,0,RENT,major_purchase,NC,0
784c996d-32e3-4044-b6bc-80392bd9e683,2023-02-08 17:57:05,20675.72,15.04,46157.24,528.0,8,11.11,1,0,RENT,car,GA,0
20f71fbc-c3c7-410a-a99e-d86df6ce3b8b,2023-08-16 00:50:52,31074.73,17.32,10752.68,586.0,4,0.0,1,1,MORTGAGE,home_improvement,IL,1
c04ed371-0119-45f0-b621-52b8a659c2d1,2022-08-04 21:11:29,58515.79,5.0,99479.13,661.0,10,11.19,1,0,RENT,small_business,TX,0
39784a10-8799-4060-9d4b-47f5255a3091,2023-07-11 14:12:26,20944.05,13.01,47300.53,823.0,15,16.61,1,0,MORTGAGE,home_improvement,IL,0
77181b65-2cd4-4ae5-90fe-dc749bc4e3f5,2022-04-07 03:23:19,31291.97,14.78,51454.82,572.0,1,12.93,0,0,MORTGAGE,debt_consolidation,CA,0
6c702f54-c788-4bb0-a997-20d1b1f70ce1,2022-02-15 02:23:21,43866.68,5.89,33800.46,605.0,33,21.1,0,0,RENT,home_improvement,TX,0
3051f28a-0882-4dd6-a5f8-613686a0b649,2022-05-30 14:19:39,42103.8,9.38,14361.74,693.0,4,29.14,0,0,MORTGAGE,debt_consolidation,FL,0
d7373543-4ee5-4337-8d0b-2343b8fb1320,2022-10-19 23:06:48,25175.75,8.64,50886.91,786.0,16,22.13,0,0,MORTGAGE,home_improvement,OH,0
88927083-13f8-4db6-899d-b701d8d12596,2024-05-14 16:28:32,1000.0,12.09,27375.56,692.0,8,26.21,0,0,MORTGAGE,credit_card,GA,0
e62ca0a4-d2f7-453f-854e-e18189a4ec1b,2022-12-28 23:40:10,32750.54,18.51,47665.63,722.0,11,26.87,0,0,OWN,debt_consolidation,OH,0
e516535c-ddcc-43c3-9dc0-aea285fee81d,2023-07-24 11:35:07,1000.0,20.09,32552.17,660.0,1,9.85,1,0,RENT,major_purchase,NY,0
51ea7c29-a071-4592-a130-4957cefc9af8,2024-01-13 18:56:36,47049.06,8.74,40905.5,649.0,37,21.51,1,1,MORTGAGE,small_business,GA,1
f45e1012-552b-41f0-860b-ddac6de78c7d,2024-03-27 17:45:18,27542.11,14.11,24649.25,685.0,37,25.96,0,0,MORTGAGE,debt_consolidation,MI,0
b74e9ac7-10d5-4215-a8c9-32113b6f0642,2023-10-02 06:52:26,39995.11,14.24,55948.92,641.0,5,14.51,0,0,OWN,major_purchase,OH,0
c61ab95e-e60b-4785-859e-946f5e2ec871,2022-07-13 11:39:38,11468.33,13.55,20046.51,723.0,7,11.67,0,0,RENT,major_purchase,GA,1
9bac946b-768e-48d6-ad8f-9eb8835105b0,2023-12-27 20:57:58,1712.39,13.6,111612.1,584.0,35,22.24,0,1,MORTGAGE,debt_consolidation,NC,0
486da6a7-965e-4f04-876d-a042b3c8a641,2022-12-01 03:56:17,28911.32,13.21,111187.62,733.0,16,6.15,1,0,OWN,major_purchase,GA,0
3c4b6439-e14d-4b37-b18b-3ebee0fd949f,2023-10-10 09:52:30,24495.95,18.75,82153.92,682.0,2,9.3,1,0,RENT,credit_card,NC,0
8cc7a22e-66e6-45b4-86b7-661c46301482,2024-12-11 14:59:13,17626.89,16.41,68716.15,667.0,5,12.67,1,0,RENT,small_business,NY,0
e3577d99-54a3-407f-a817-164f4bbb91a7,2022-03-21 15:57:27,26269.92,7.76,34812.29,581.0,16,21.6,1,0,RENT,major_purchase,FL,0
e0348d1a-fc86-4466-8dbf-d88d753af8ff,2022-04-04 19:21:35,66511.54,15.18,65073.54,621.0,22,19.75,0,0,OWN,debt_consolidation,TX,0
8efd8351-7cef-4d86-81fc-5d9d019a14a4,2022-10-01 17:48:51,37517.88,15.57,34610.48,752.0,25,26.26,1,0,RENT,major_purchase,TX,1
18e50447-1828-48dc-81bd-af3c2b2b3673,2023-04-26 08:15:27,40742.48,13.26,16701.29,667.0,6,10.63,1,0,OWN,debt_consolidation,PA,1
bece559a-decb-4460-992e-bfb26651ffeb,2023-06-09 10:23:26,37659.05,16.53,77003.08,697.0,14,10.2,2,0,RENT,small_business,MI,0
3ce093c1-69bb-4273-8403-fd1ccaff5da6,2022-11-20 20:51:06,47191.93,12.75,63857.69,627.0,10,22.19,0,0,RENT,credit_card,NY,1
57b1c50c-bf65-4f34-8a35-cab3b382554b,2024-09-13 10:14:55,22148.92,12.8,35750.89,678.0,21,11.61,0,0,RENT,home_improvement,GA,0
b55e2593-f053-4d41-83fe-577fb7ba2528,2022-01-09 00:44:59,1000.0,12.48,19680.98,598.0,12,13.17,1,0,RENT,small_business,CA,0
57cf794a-24c7-4c66-afa9-b2952fd6128a,2023-08-20 04:36:12,22171.21,5.0,27089.45,686.0,8,3.15,1,0,RENT,car,MI,0
22b881e1-3ab9-4cc9-a1c4-20bc694d3c8c,2023-08-28 22:26:06,37176.04,11.68,14609.5,702.0,32,20.33,0,0,RENT,major_purchase,PA,0
fb433c81-0b5c-4f7f-a5e6-6dbc64d8872b,2024-04-22 23:01:55,10452.99,9.33,58252.39,699.0,22,30.33,2,2,MORTGAGE,debt_consolidation,IL,1
3a537f5d-22a0-4a77-9bab-8d93a6b8d58b,2023-08-26 06:08:21,22354.51,7.25,16290.63,626.0,18,9.77,0,0,OWN,credit_card,FL,0
5ca8e929-25c4-4c5d-9ee9-cc4eaf6dfc08,2022-05-29 10:10:28,14623.45,17.74,41915.69,659.0,5,26.17,2,0,MORTGAGE,major_purchase,MI,0
9456cf73-b4a2-4a8d-9fae-31013e0de3b2,2022-12-17 21:42:19,47530.44,14.02,23816.96,712.0,2,17.52,0,0,RENT,debt_consolidation,IL,0
aaa4cd3f-273b-49a0-af46-8c09bf6c829f,2022-07-09 03:17:37,36241.86,11.88,17794.56,667.0,31,3.88,0,1,OWN,home_improvement,TX,0
f55e0cd4-8777-4bf7-8b3f-fde5d2b37065,2023-06-02 02:57:17,34773.11,9.74,40911.95,663.0,38,10.84,0,0,RENT,credit_card,PA,0
ad4e7ad7-b5e2-473e-b558-237632cfe7db,2024-09-28 12:45:13,34324.02,13.18,30733.25,794.0,23,10.35,0,0,OWN,credit_card,PA,0
bdbe0cb7-ee61-442b-be17-4d876d7ea68d,2023-03-06 04:22:52,24441.26,15.97,55220.78,623.0,1,15.47,0,1,OWN,car,GA,0
01a28eee-aceb-4b2c-842e-e712b44a9b40,2023-02-04 07:32:44,27963.34,8.69,19267.93,745.0,19,21.36,1,0,MORTGAGE,car,IL,0
760a0c41-1e92-4b73-bd19-ff074f85d5bc,2023-05-24 07:19:33,7222.23,11.98,24868.14,611.0,11,32.79,1,0,OWN,car,NY,0
87c4b57c-8589-42a4-b72b-054fdae524f2,2022-07-01 18:56:36,1000.0,15.47,11005.81,719.0,2,6.55,0,0,RENT,car,CA,0
62389d27-fe48-46cc-941d-4f225848a8d5,2024-07-17 14:42:58,27251.22,5.0,12183.36,722.0,5,14.12,0,0,RENT,car,MI,0
cd68ebe8-b08d-433b-a261-6962c3dcc518,2023-12-30 05:08:39,29859.85,11.77,89241.03,649.0,19,10.83,0,0,MORTGAGE,credit_card,TX,0
1b488d0c-f9ca-4386-867f-86ae7d4761e6,2024-02-21 19:13:06,43138.97,10.28,102929.45,607.0,17,7.86,2,0,RENT,home_improvement,FL,0
dea16705-9f4c-4548-adc3-d52adcc96113,2023-01-19 00:47:36,48570.04,11.46,38038.84,562.0,22,18.76,2,0,RENT,debt_consolidation,TX,1
b8fcac47-8830-404b-a924-5ce612d9c809,2022-11-03 20:49:43,48549.98,9.99,24054.7,643.0,27,18.01,0,0,RENT,small_business,NY,0
ce181a8b-306c-462d-881f-3293341af182,2023-06-04 01:21:10,10029.65,12.55,31281.29,712.0,10,3.49,1,0,OTHER,car,CA,0
b74fe1db-7b8d-402c-b711-1a58284b8735,2022-09-20 07:08:14,19716.02,19.69,56206.47,615.0,11,18.15,0,0,MORTGAGE,debt_consolidation,FL,0
c610989c-278f-4ab7-8b09-634ded37f22a,2022-01-24 09:46:51,32205.01,10.7,28079.79,686.0,27,8.36,1,0,RENT,credit_card,MI,0
6f6a1933-cbf4-4f34-82ed-975545084129,2024-03-05 02:43:11,62978.57,13.17,40897.2,591.0,7,18.09,0,0,RENT,credit_card,NY,1
8cd1e505-980b-46c1-a3c4-f8464b0394f2,2024-07-30 14:32:51,47201.49,19.98,36084.62,666.0,3,28.16,1,0,MORTGAGE,car,MI,1
6925b83e-06a3-4bf0-837b-8f035094024e,2022-09-03 20:14:55,41790.96,9.8,27325.99,611.0,34,21.7,2,0,RENT,small_business,OH,0
9cb56717-4a24-4fe9-98cf-04254362b4f0,2023-11-18 13:02:19,19183.18,19.26,27914.56,675.0,8,19.42,2,0,RENT,credit_card,NC,0
40e4efb2-b646-4664-bbcf-bba59207c5d2,2024-09-20 19:21:23,11752.01,12.02,42051.92,650.0,4,13.77,2,0,OWN,debt_consolidation,OH,1
056632f8-9e0c-491c-bc22-bdc9b1b76de8,2024-03-21 11:53:34,36833.62,19.13,22282.48,609.0,29,18.53,1,0,OWN,home_improvement,MI,1
d79b4e4f-22a5-4ee4-b2d4-9f0fd34ce85c,2024-06-30 22:25:02,8490.08,15.0,45518.07,640.0,21,22.51,0,0,RENT,major_purchase,PA,0
2816a21a-3527-4727-a356-eb4cb22cdb40,2024-09-03 06:38:24,21423.45,13.23,28687.32,624.0,5,21.71,0,1,MORTGAGE,debt_consolidation,NC,1
a0e52b1d-4cc0-4d1d-ae63-6b504a7fdca3,2022-10-04 12:12:02,23278.33,11.74,38703.44,601.0,34,17.21,0,0,MORTGAGE,home_improvement,CA,0
bab926e5-87ce-49de-9598-0de2b20b1370,2022-03-22 04:03:25,48893.68,9.5,72546.37,745.0,9,19.74,3,0,OWN,major_purchase,MI,0
5d0f12d9-7c4e-4750-a811-3315b960078d,2024-05-27 15:25:35,19679.54,12.3,33386.4,658.0,27,7.47,0,0,RENT,car,CA,0
f8ed753e-0e91-49bc-b3dc-0a350b84b4c4,2022-07-29 12:36:45,1000.0,15.59,57520.82,548.0,26,12.13,0,0,RENT,credit_card,TX,0
956cd8a0-8667-4fc6-b996-fc6372b79688,2024-09-16 11:31:44,32566.67,11.95,14823.72,643.0,33,23.66,0,0,MORTGAGE,credit_card,GA,0
9af8acc0-79b2-4c8d-88fc-20a857a652ec,2022-01-28 05:20:50,14514.67,10.73,28704.77,735.0,29,24.74,0,0,RENT,home_improvement,NY,0
ea1e8035-96ba-41f8-a24b-f1d4b9eb9c71,2023-02-17 20:13:30,25639.47,11.0,36821.76,634.0,28,18.75,0,0,RENT,credit_card,CA,0
b302d1fc-a029-4669-ba19-6a762c564826,2024-11-18 10:14:58,23699.43,15.97,95003.15,770.0,2,29.83,1,0,RENT,car,NC,0
6c085c31-984c-4e8f-a3cb-c687586a66af,2023-01-22 03:41:54,20894.44,16.9,13629.94,629.0,37,22.06,2,0,RENT,small_business,PA,0
4476ad25-b8e5-4dc8-95b3-5924c042e076,2024-04-13 16:17:43,36855.11,9.33,34609.9,710.0,5,16.13,0,0,OWN,credit_card,IL,0
077dd970-dbb8-4526-9f08-ae09eea32fcc,2022-02-11 16:03:54,2007.03,9.33,75232.94,742.0,10,8.24,0,0,RENT,home_improvement,FL,0
6dfbc57f-4e28-47ae-a258-ea5860d9729c,2023-06-20 11:32:07,17244.79,13.52,24526.02,707.0,17,29.51,1,0,MORTGAGE,major_purchase,GA,0
51c33eeb-855c-4a9f-968c-7c7f87d4f92e,2024-05-05 22:35:32,35260.57,18.11,32649.36,598.0,11,24.16,0,0,RENT,car,FL,0
c9e3829a-33f0-402e-9d93-4441f40e7110,2024-07-12 07:32:36,15788.73,16.58,42867.51,623.0,23,32.39,2,0,MORTGAGE,credit_card,PA,0
befc3b90-92d7-4af2-9db8-1c926ccf4cac,2023-04-23 15:49:29,1000.0,6.99,39825.16,750.0,2,35.33,0,1,OWN,credit_card,TX,0
8a7bcac1-7bd2-4ef9-b81b-b78a48d4d17b,2022-03-25 00:35:05,35028.33,10.94,79450.16,632.0,18,7.7,0,0,RENT,major_purchase,FL,0
5cf1478a-9bca-4f25-a83f-1996d90b1d94,2023-08-07 01:45:25,41846.42,8.28,45444.04,739.0,13,7.73,1,0,MORTGAGE,car,CA,0
b98d51f5-fce9-4647-8bfc-8d9eefe96ffa,2024-03-20 22:51:16,24325.07,10.93,70536.56,654.0,25,0.0,0,0,MORTGAGE,credit_card,NY,0
a60ff4c0-2371-4c4d-a000-19b060d61eed,2023-05-09 17:40:56,1000.0,18.42,30333.13,688.0,20,25.35,0,0,RENT,home_improvement,FL,0
6be33810-90c7-4215-957c-121e8a740bb7,2024-11-13 04:14:25,35589.55,6.31,25077.78,597.0,30,23.25,1,0,MORTGAGE,small_business,GA,0
700d54b6-2fa2-47d4-a8e7-740333ea7f6f,2022-12-10 21:04:59,1000.0,5.52,32439.7,644.0,6,18.78,1,0,MORTGAGE,home_improvement,NC,0
c3af70fd-c420-46ca-8f49-6bef096473e8,2024-06-15 08:33:47,29631.99,8.69,20342.11,627.0,37,8.19,0,0,MORTGAGE,small_business,PA,1
df4a9c6c-8748-4d74-b654-08d53214e134,2024-04-06 13:14:44,11688.04,13.15,46247.18,694.0,15,17.29,3,0,RENT,major_purchase,MI,0
1a12e2c9-be57-4415-a98a-f920d6e22772,2023-04-18 16:26:15,7602.41,14.48,29943.3,686.0,13,19.48,0,0,RENT,car,FL,0
25988dc8-53f8-4ca5-9b46-af11744bbf80,2022-04-18 02:15:15,18371.35,13.75,25954.64,708.0,21,24.26,0,0,RENT,major_purchase,IL,0
6a5a3920-61e6-4995-bb52-cb0c8d887a74,2023-01-15 05:03:04,22250.54,16.7,46598.76,651.0,6,20.18,0,0,RENT,car,OH,1
c4ddd948-ca58-4c1a-88df-fe139325476a,2024-04-20 05:06:10,15336.88,5.0,20499.22,624.0,32,23.31,0,0,RENT,car,TX,0
d61702e9-4e8c-46d6-8d1b-5238f0226556,2024-09-04 04:41:24,33830.55,16.75,53383.19,691.0,10,17.01,2,0,MORTGAGE,credit_card,IL,0
ebba8bfc-c22e-4d2b-9ee6-2e59ad5a0f31,2023-05-16 10:37:04,18308.96,10.75,28590.54,618.0,37,27.45,0,0,RENT,car,NC,0
5103648b-c830-4632-8740-ce2c150e5d00,2022-11-16 04:48:18,39702.86,14.93,64831.59,745.0,5,23.05,1,0,RENT,debt_consolidation,IL,0
746ec6e1-1cb0-49b0-bfe2-330a645185e1,2024-04-18 05:37:37,29217.6,6.71,29840.78,673.0,34,8.5,0,0,RENT,credit_card,MI,0
f0126ddb-58c9-4958-add7-99c57c4a1fd6,2024-10-23 12:08:17,14536.64,12.02,49809.19,660.0,15,29.11,0,0,OWN,debt_consolidation,OH,0
f12879a3-5fca-48d1-a69a-5fc856277afb,2022-06-05 19:43:02,12010.9,12.95,39726.8,708.0,24,27.8,0,0,MORTGAGE,debt_consolidation,TX,0
9c539c9e-a1a4-4789-8dec-0bbf69f9137c,2022-12-17 05:38:41,1000.0,16.62,52677.88,675.0,34,21.72,0,1,MORTGAGE,small_business,IL,0
3831665a-1d33-4bc5-a343-d5fc996cdce1,2024-05-20 05:59:56,29361.0,5.66,38367.78,581.0,5,20.25,0,0,OWN,debt_consolidation,FL,0
24667938-d4ed-416b-b6a8-0a3bd1aace10,2022-05-17 21:23:21,19681.19,12.12,15808.47,616.0,13,31.27,0,0,RENT,credit_card,MI,1
de4e9f45-f659-4281-bcb6-41849125f120,2024-12-02 12:28:40,1000.0,7.66,60137.97,743.0,37,4.93,0,0,RENT,home_improvement,FL,0
ed02a6ab-11eb-4d08-894f-1df33aec77df,2022-09-16 07:11:08,16964.28,14.02,34757.77,685.0,5,27.93,0,0,OTHER,small_business,IL,0
3e344b55-c5ed-4695-9630-0a009ca0c03c,2023-06-17 17:47:10,11484.49,15.11,53893.12,579.0,4,14.19,0,0,RENT,small_business,OH,0
c0adecf4-9b86-4029-a0e0-60f6982673a6,2023-07-23 20:01:14,48635.16,17.15,51283.44,701.0,20,26.76,0,0,RENT,car,MI,0
64286f72-3032-4179-ab06-3a47983678db,2023-02-14 20:49:17,1000.0,9.86,24670.21,646.0,0,18.96,0,0,OWN,debt_consolidation,PA,0
2e23b06e-23cb-4536-8d68-b962718c86d8,2022-05-24 13:28:00,3379.74,15.71,22985.12,628.0,39,8.06,2,0,RENT,debt_consolidation,NC,0
624b61ae-0d28-4cc4-9dbe-c75fc64c4ddf,2022-02-03 01:15:25,41649.54,17.44,50396.53,611.0,36,14.03,0,0,RENT,home_improvement,TX,0
56e20b11-93d7-4897-a0af-96a47a28b9d6,2023-02-21 01:16:26,45351.45,5.43,31206.31,740.0,7,26.17,0,0,MORTGAGE,credit_card,NC,0
7f25fada-2459-42f1-8195-c0e2b65fb961,2022-10-22 19:48:43,13825.26,14.45,58000.95,562.0,6,16.32,0,0,RENT,debt_consolidation,NY,0
5bff86a0-ac60-4f2f-a472-d36725d9ce23,2024-09-18 21:53:11,15518.71,15.83,33219.74,630.0,31,13.03,2,0,RENT,major_purchase,GA,1
4324cd0d-fd38-4390-9eea-9f0eee74dc41,2023-12-29 18:24:35,34243.53,10.97,60579.08,687.0,20,12.97,0,0,RENT,home_improvement,PA,0
554a4bde-1909-4ed0-b167-2e60c81b6ca5,2022-04-13 19:22:02,1000.0,7.16,44875.72,775.0,32,23.14,0,0,RENT,home_improvement,OH,0
7523276a-bffb-41bb-8184-d4bdd53bafca,2024-04-06 19:39:19,1000.0,15.77,41939.67,713.0,38,32.01,0,0,MORTGAGE,debt_consolidation,CA,0
52d4a506-de01-4d00-9acc-d79dde34e31e,2023-11-04 22:13:19,20789.0,7.2,30121.5,629.0,16,0.87,0,2,MORTGAGE,home_improvement,PA,1
309835da-cbd7-44ee-9a82-d425421b5170,2022-05-18 13:34:10,48248.36,11.29,40790.88,772.0,10,40.41,1,0,MORTGAGE,home_improvement,CA,0
a284c309-7710-47f2-8a0a-0986dd3a6d3c,2023-03-19 02:56:04,18464.05,11.84,65935.11,599.0,24,19.63,1,0,MORTGAGE,credit_card,PA,0
892b1b5b-7147-41e2-93c0-6f6a834720d6,2024-03-18 11:28:41,26514.05,14.86,35344.29,696.0,25,22.64,0,1,OWN,small_business,IL,0
30faec4f-b73f-4eb4-a2c5-01a4801d0f0c,2023-12-10 23:06:48,42006.84,9.49,47362.56,709.0,17,14.51,2,0,OWN,car,NY,0
12d3af21-0acc-46b4-a168-cc7d91391560,2023-09-20 18:39:04,56603.27,9.26,37167.13,627.0,11,17.97,2,1,OWN,car,IL,1
d7908701-9c7f-469d-881a-d397eda7fd21,2023-06-21 02:54:02,16347.27,12.4,38650.0,722.0,10,19.54,0,0,MORTGAGE,small_business,NY,0
4a681091-fa07-428e-89bd-c256b8e733a7,2024-01-27 03:54:20,24747.45,16.03,85965.85,649.0,20,9.61,0,0,MORTGAGE,small_business,CA,0
bcf4f880-09d3-4a7a-bb33-ba14b31f99b9,2024-08-17 23:48:30,52330.83,21.15,66228.42,722.0,17,11.55,2,0,OWN,debt_consolidation,CA,0
5a9effa1-a0b5-4327-ad61-73e659a481be,2022-07-07 21:47:34,2167.01,5.97,37786.3,570.0,18,27.48,0,0,OWN,home_improvement,FL,0
c40c3894-99cd-45cc-9644-6b86b6fa010e,2023-03-17 17:39:15,40413.72,13.26,40425.94,700.0,3,5.58,0,0,MORTGAGE,debt_consolidation,GA,0
681ad948-ebbf-4f8d-a202-f0919b0c5f98,2024-07-18 09:00:35,9725.27,7.65,25567.18,655.0,35,21.53,1,0,RENT,major_purchase,PA,0
996b02fe-0bf4-4cf4-8719-dff00254c4a3,2023-07-11 17:30:04,26537.09,16.08,33306.71,749.0,28,15.04,0,0,OWN,small_business,TX,0
ec807e04-1c02-4a2c-97c1-7ea8c08eb6f8,2022-07-12 20:28:47,21360.71,8.25,42391.32,677.0,36,10.31,0,2,OWN,small_business,IL,1
f01bf866-9d8e-483e-ba89-209b52f21c4a,2022-05-23 12:00:06,10629.83,9.3,55564.89,755.0,33,33.78,1,0,OWN,debt_consolidation,PA,0
edf7aa34-1948-421d-9e1b-c6b29f72ee8b,2024-03-07 10:54:33,10253.47,9.64,52818.17,710.0,24,10.36,0,0,OWN,major_purchase,NY,0
c557bd51-ebef-4df7-b816-ff069565f518,2023-06-21 21:15:25,29146.22,11.7,20855.45,672.0,12,8.96,0,1,MORTGAGE,car,TX,0
7549ae76-5b86-48a5-97b7-99f6ac7179cd,2024-05-15 20:07:35,39933.09,13.29,59189.02,727.0,26,16.5,0,1,MORTGAGE,debt_consolidation,NY,0
6fe38516-4974-4208-a918-ca56b781b09e,2022-05-06 15:07:35,23053.96,13.93,34738.82,728.0,22,11.85,0,1,RENT,major_purchase,CA,0
5caae7fe-d0fb-4350-96e4-ba7f853cf9c7,2023-10-27 14:09:48,26051.7,11.98,22170.2,708.0,36,18.05,0,0,RENT,credit_card,NY,0
b182fc61-a642-446a-b1be-d3f51bf2c31e,2023-10-01 12:39:10,33567.61,6.68,70840.94,542.0,9,19.24,1,2,RENT,car,PA,1
10d4c3b5-4e74-4470-8f04-96aaddd6f822,2023-05-19 02:27:02,10425.72,14.91,75481.25,621.0,1,19.88,0,0,RENT,major_purchase,NC,0
4d091961-105f-4da7-813c-0c966f8fdc09,2023-04-13 23:54:28,36095.39,11.79,41434.68,763.0,5,17.01,0,0,RENT,small_business,NC,0
79b0c930-1014-4114-8dca-1c65e8e80ae4,2022-10-25 01:17:58,37290.15,16.65,51761.24,605.0,7,12.38,0,0,MORTGAGE,major_purchase,OH,0
5b1c788b-de2b-4221-a043-ed7d8d19e6b3,2024-05-07 18:59:23,64054.39,9.17,53301.76,733.0,26,23.15,0,0,MORTGAGE,car,FL,0
0031ff16-441b-4cac-a36e-c803ab9e1cc8,2022-12-29 15:48:33,19358.44,5.59,72976.01,722.0,5,17.11,0,0,RENT,credit_card,MI,0
9aa20464-b34d-431b-89bd-f5694c56bc3e,2023-04-04 05:34:29,18128.77,11.86,52262.49,636.0,5,14.04,0,0,MORTGAGE,small_business,MI,0
da8ab7c8-587d-430d-a06e-52d53e37f4e6,2024-07-29 20:07:00,36534.49,17.18,18697.7,560.0,15,29.84,0,0,RENT,home_improvement,FL,1
2601a2c6-0198-405e-ae5d-81bc4ffd4760,2023-11-22 12:02:51,37286.56,12.64,99201.05,646.0,31,17.03,1,0,MORTGAGE,major_purchase,CA,0
81c7636b-9936-4f1c-b3e6-12aafaf0d067,2022-02-12 11:34:04,16973.69,11.2,61872.34,805.0,16,26.74,0,0,OWN,small_business,IL,0
0394b1f2-542a-4ba8-8c2e-d1a163327ccb,2022-03-06 14:19:10,18952.56,8.52,28148.18,628.0,10,27.81,1,0,MORTGAGE,credit_card,IL,1
13a6949a-7cae-45d6-96bd-cea1f0e8c26c,2023-08-12 18:47:31,33116.96,19.03,21702.6,632.0,11,28.3,1,0,RENT,car,OH,1
9cd30e92-4db7-46e9-8d6a-908ffedf7f83,2024-02-17 11:17:06,12586.24,7.88,46742.39,620.0,32,23.53,1,0,RENT,small_business,TX,0
aeaf6d1a-d6c1-46b3-8714-e81dcbf14843,2023-05-31 21:58:53,18841.99,9.1,31598.66,753.0,17,17.99,0,0,RENT,home_improvement,PA,0
f0531e70-5655-4b25-82ea-4ee06bdd20c1,2024-11-14 09:21:35,26343.89,14.28,42830.15,665.0,14,17.49,1,0,MORTGAGE,major_purchase,FL,1
baf981d8-8772-4c23-a340-ee741b786232,2024-07-20 11:20:49,39939.08,5.0,52664.84,642.0,30,16.05,1,0,MORTGAGE,major_purchase,IL,0
8b6949c7-77f5-4329-a0fd-d4f923e53056,2023-05-06 07:37:30,15931.02,17.1,27358.4,765.0,14,0.66,0,0,OWN,home_improvement,CA,0
